year_built,stories,num_bedrooms,full_bathrooms,half_bathrooms,livable_sqft,total_sqft,carport_sqft,has_fireplace,has_pool,has_central_heating,has_central_cooling,house_number,street_name,unit_number,city,zip_code,sale_price
2014,1,4,3,0,2746,3007,0,True,True,True,True,165,George Light,,South Anthony,10984,502736
2013,1,4,2,1,2352,2638,0,False,False,True,True,6532,Gary View,,South Anthony,10984,391858
2015,1,4,3,0,2788,3044,0,True,False,True,True,4291,Stephanie Tunnel,,South Anthony,10984,449194
2015,1,4,3,1,2799,3040,0,True,False,True,True,548,Anderson Hollow,,South Anthony,10984,435329
2010,1,4,3,0,2409,2757,0,False,False,True,True,15735,Lisa Inlet,,South Anthony,10984,338942
2007,2,5,3,0,3522,3867,0,False,False,True,True,424,Gould Mount,,South Anthony,10984,384300
2006,1,3,2,1,2101,2503,0,False,False,True,True,70737,Alyssa Mews,,South Anthony,10984,327600
1959,1,3,1,0,936,1127,214,False,False,False,False,863,Taylor Streets,,South Anthony,11353,163799
2004,1,3,1,1,1715,1816,0,True,False,True,True,50646,Catherine Valleys,,South Anthony,10984,296103
2002,1,3,2,0,2218,2265,0,True,True,True,True,2143,Thomas Drive,,South Anthony,11353,377996
2002,1,3,2,0,1515,1560,0,True,False,True,True,634,Jeanne Camp,,South Anthony,10984,277204
1976,1,3,1,1,1050,1190,0,False,False,True,True,1896,Turner Ridge,,South Anthony,10984,167584
2007,1,3,2,0,1827,1850,0,True,False,True,True,5803,Bruce Brook,,South Anthony,10984,327598
2008,1,4,2,1,2655,3005,0,True,False,True,True,686,Martinez Station,,South Anthony,10984,383038
2006,2,6,4,0,3603,4069,0,True,True,True,True,249,Rachel Harbor,,South Anthony,10984,491403
2004,1,4,3,1,2691,2743,0,True,True,True,True,62062,Benson Branch,,South Anthony,10984,434697
2006,2,4,2,1,2908,3299,0,True,False,True,True,8721,Jeremy Radial,,South Anthony,10984,409496
2006,2,6,4,0,3606,4074,0,True,False,True,True,8398,Taylor Inlet,,South Anthony,10984,466196
1995,1,3,2,1,2219,2426,0,False,False,True,True,739,Osborne Port,,Lewishaven,11071,405091
2003,1,4,2,0,1906,2084,0,True,False,True,True,74965,Jonathan Ferry,,South Anthony,10984,333903
2003,1,3,2,0,1704,1959,0,True,False,True,True,97423,Shannon Port,,South Anthony,11353,311220
2005,1,4,2,1,2522,2669,0,True,False,True,True,4622,Cain Valleys,,South Anthony,10984,354057
2005,1,2,2,1,2224,2548,0,True,True,True,True,84,Kylie Lodge,,South Anthony,10984,516604
2005,1,5,2,1,3018,3052,0,True,True,True,True,18537,Kevin Extensions,,South Anthony,10984,453598
2003,1,4,2,1,2033,2073,0,True,False,True,True,843,Green Divide,,South Anthony,10984,337676
2003,1,3,2,0,2516,2675,0,True,False,True,True,14365,James Estate,,South Anthony,10984,321300
2005,1,3,2,0,2513,2668,0,True,False,True,True,14365,James Estate,,South Anthony,10984,327602
2003,1,4,2,0,2522,2553,0,True,True,True,True,5286,Kevin Extensions,,South Anthony,10984,328857
2005,1,5,2,1,2688,2718,0,True,False,True,True,825,Kevin Extensions,,South Anthony,10984,352801
1961,1,4,1,1,1468,1482,0,True,False,True,False,338,Bryan Prairie,,Chadstad,10808,354060
2015,1,4,2,0,2485,2773,0,False,False,True,True,5862,Foster Road,,South Anthony,10984,383042
2015,1,4,2,0,2095,2149,0,False,False,True,True,36751,Foster Road,,South Anthony,10984,354694
2006,1,3,2,0,1884,2112,0,True,False,True,True,60122,Mathews Walks,,South Anthony,10984,311224
2008,1,4,3,1,3154,3349,0,True,False,True,True,12817,Justin Creek,,South Anthony,10984,341459
2008,1,4,2,0,2971,3024,0,True,True,True,True,126,Mathews Walks,,South Anthony,10984,315004
2006,1,3,2,0,2092,2133,0,True,True,True,True,5689,Michelle Island,,South Anthony,10984,340198
2005,1,3,2,0,2099,2131,0,True,False,True,True,4492,Michelle Island,,South Anthony,10984,352798
2009,1,4,2,1,2250,2301,0,True,False,True,True,7827,Eileen View,,South Anthony,10984,384298
2009,1,2,2,0,1767,2100,0,False,False,True,True,64277,Mcclure Trafficway,,South Anthony,10984,441004
2010,1,2,2,1,2236,2543,0,False,True,True,True,87401,Mcclure Trafficway,,South Anthony,10984,680403
1996,1,3,2,0,1215,1297,0,True,False,True,True,9317,Weber Underpass,,Port Andrealand,11295,376743
2009,1,2,1,1,1492,1789,0,False,False,True,True,82442,Thompson Drive,,South Anthony,10984,338943
2006,1,2,1,1,1255,1504,0,False,False,True,True,9833,Hernandez Drive,,South Anthony,10984,277203
2008,1,2,1,1,1483,1793,0,False,False,True,True,654,Nathan Inlet,,South Anthony,10984,356577
2009,1,2,2,1,2450,2780,0,False,True,True,True,50318,Collins Port,,South Anthony,10984,737098
2008,1,2,2,0,1766,2103,0,False,True,True,True,2852,Anthony Ridge,,South Anthony,10984,471236
2007,1,2,1,1,1261,1501,0,False,False,True,True,154,Kayla Drive,,South Anthony,10984,299880
2015,1,4,2,1,2456,2791,0,True,False,True,True,6338,Michelle Freeway,,South Anthony,10984,382408
2015,1,4,2,1,2465,2786,0,True,False,True,True,820,Michelle Freeway,,South Anthony,10984,428400
2015,1,4,2,0,2455,2792,0,True,False,True,True,197,Renee Terrace,,South Anthony,10984,399416
2014,1,4,2,0,2464,2790,0,True,False,True,True,4692,Renee Terrace,,South Anthony,10984,402573
2015,1,3,2,1,2174,2475,0,True,False,True,True,86893,Toni Estates,,South Anthony,10984,357211
2007,1,2,2,0,1764,2094,0,False,False,True,True,22,Alexa Harbor,,South Anthony,10984,506523
2007,1,3,2,1,2108,2446,0,False,True,True,True,3857,Jennifer Harbor,,South Anthony,10984,529199
2003,1,3,2,1,2370,2370,0,False,False,True,True,7792,Harding Manor,,South Anthony,10984,453603
2006,1,2,2,0,2142,2146,0,False,True,True,True,9422,Wheeler Center,,South Anthony,10984,490772
2003,1,2,1,1,1566,1570,0,False,False,True,True,527,Devin Springs,,South Anthony,10984,345244
2003,1,2,1,1,1466,1464,0,False,False,True,True,6388,Devin Springs,,South Anthony,10984,308702
2004,1,2,2,0,2144,2152,0,False,False,True,True,6828,Susan Springs,,South Anthony,10984,440998
2004,1,2,1,1,1566,1575,0,False,False,True,True,64245,Gallegos Plains,,South Anthony,11353,365402
2003,1,3,2,1,2382,2375,0,False,False,True,True,8069,Jon Land,,South Anthony,10984,425877
1987,1,3,4,0,4164,4164,0,True,True,True,True,56215,Nicholas Walks,,Morrisport,10924,1505697
2012,1,4,3,1,4356,4851,0,True,True,True,True,5,Watts Ridge,,Morrisport,10924,2897997
1982,1,1,1,1,971,1145,0,False,False,True,True,47283,Kevin Parks,3059,Morrisport,10924,201599
1978,1,3,2,1,3089,3177,0,True,False,True,True,9857,Olsen Roads,,Morrisport,10924,504000
1978,1,3,2,1,2990,3264,0,True,False,True,True,51198,Olsen Roads,,Morrisport,10924,630000
1977,1,2,1,1,2533,2844,0,True,False,True,True,366,Tran Inlet,,Morrisport,10924,548096
1979,1,3,2,1,3070,3740,0,True,True,True,True,7709,Johnson Course,,Morrisport,10924,1007997
1978,1,3,2,1,3182,3185,0,True,True,True,True,9319,Sophia Cove,,Morrisport,10924,642603
1984,1,3,2,1,3141,3302,0,True,False,True,True,9850,Beth Ways,,Morrisport,10924,525419
1981,1,3,2,1,3089,3365,0,True,True,True,True,95773,Rodriguez Junctions,,Morrisport,10924,491398
1978,1,3,2,1,3031,3475,0,True,True,True,True,63292,Pamela Cliff,,Morrisport,10924,667801
1981,1,3,2,1,2690,3071,0,True,False,True,True,1098,Pamela Cliff,,Morrisport,10924,535504
1981,1,3,2,1,2688,3064,0,True,True,True,True,55263,Pamela Cliff,,Morrisport,10924,667804
1973,1,2,1,1,1854,1853,0,True,False,True,True,595,Jessica Locks,3696,Morrisport,10924,355322
1972,1,2,1,1,1703,1707,0,True,False,True,True,595,Jessica Locks,3899,Morrisport,10924,554396
1977,1,3,1,1,1334,1617,0,True,True,True,True,88,Lynch Drives,,East Amychester,11205,359096
1960,1,2,2,0,1207,1203,0,False,True,False,False,99199,Donovan Wells,,East Amychester,11205,275937
1959,1,3,1,1,1674,1855,0,True,False,False,False,788,Dodson Walks,,East Amychester,11205,264598
1958,1,3,1,1,1407,1873,0,True,False,True,True,7529,Cory Shores,,East Amychester,11205,270900
1987,1,2,1,1,1377,1372,0,False,False,True,True,30916,Amanda Glens,253,East Amychester,11205,214198
1970,1,3,2,0,2181,2178,0,False,False,True,True,82018,Ford Rapid,,Lake Jack,11579,427140
1985,1,4,1,1,2539,2666,0,True,True,True,True,6108,Robert Ferry,,East Amychester,11205,516598
1966,1,2,1,1,1316,1627,199,False,False,True,True,2387,Koch Shores,,East Amychester,11205,289800
1956,1,3,1,0,978,1257,0,False,False,False,False,56583,Shawn Prairie,,East Amychester,11205,194037
1957,1,3,2,1,2158,2272,0,True,False,True,True,684,Shawn Prairie,,East Amychester,11205,312477
2014,1,3,3,1,3503,4059,0,True,True,True,True,99114,Vaughn Summit,,Morrisport,10924,1157306
1978,1,3,2,1,1922,2058,0,True,False,True,True,2727,Gail Passage,,Morrisport,10924,308696
1997,1,3,2,1,2134,2225,0,True,True,True,True,9437,Hensley Skyway,,Morrisport,10924,560698
1986,1,3,2,1,2366,2376,0,True,False,True,True,843,Hensley Skyway,,Morrisport,10924,491398
2003,1,3,3,0,2195,2465,0,True,True,True,True,22121,Hurst Route,,Morrisport,10924,535500
1980,1,3,2,1,3166,3174,0,True,True,True,True,1702,Lisa Lakes,,Morrisport,10924,661501
1976,1,2,1,1,1584,1843,0,True,False,True,True,5605,Rodriguez Station,,Morrisport,10924,371701
1975,1,2,1,1,1316,1916,0,False,False,True,True,8748,Rodriguez Station,,Morrisport,10924,250740
1976,1,3,1,1,1923,2112,0,False,False,True,True,423,Reese Vista,,Morrisport,10924,372964
1975,1,2,1,1,1587,1912,0,False,False,True,True,7709,Reese Vista,,Morrisport,10924,264598
1974,1,2,1,1,1587,1778,0,False,False,True,True,136,Reese Vista,,Morrisport,10924,365404
1975,1,2,1,1,1323,1918,0,False,False,True,True,9850,Casey Pines,,Morrisport,10924,263336
1976,1,2,1,1,1324,1925,0,False,False,True,True,966,Jeremy Knolls,,Morrisport,10924,275936
1976,1,1,1,1,858,977,0,False,False,True,True,51088,Katelyn Plain,,Morrisport,10924,175139
1976,1,2,1,1,1323,1927,0,False,False,True,True,848,Katelyn Plain,,Morrisport,10924,223016
1974,1,2,1,1,1319,1924,0,False,False,True,True,9850,James Street,,Morrisport,10924,296103
1976,1,2,1,1,1678,1983,0,True,False,True,True,2454,Nicole Square,,Morrisport,10924,378000
1977,2,2,1,1,1380,1545,0,False,False,True,True,4388,Kenneth Well,,Morrisport,10924,239401
1974,1,2,1,1,1576,1774,0,False,False,True,True,56215,Jeremy Knolls,,Morrisport,10924,299253
1959,1,5,6,0,2694,4269,0,True,True,True,True,118,Oliver Lakes,,Morrisport,10924,541798
1978,1,3,1,1,1763,1822,0,True,True,True,True,3270,King Trafficway,,Morrisport,10924,485096
2001,1,3,2,0,1634,1768,0,True,True,True,True,69,Gregory Isle,,Morrisport,10924,516597
1959,1,3,2,1,2332,2610,0,True,True,True,True,1663,Loretta Glen,,Morrisport,10924,944998
1980,1,3,1,1,1827,1955,0,True,True,True,True,5390,Oliver Lakes,,Morrisport,10924,642596
1954,1,4,4,1,4381,5088,0,True,True,True,True,502,Christina Gardens,,Morrisport,10924,1573742
1996,1,3,2,0,2118,2132,0,True,False,True,True,2454,Brittney Shoals,,Morrisport,10924,491399
1995,1,3,2,1,2148,2158,0,True,True,True,True,84851,Boyer Village,,Morrisport,10924,478804
1975,1,4,2,1,2931,3694,0,True,True,True,True,908,Campos Shoals,,Morrisport,10924,1039502
1951,1,1,1,0,1078,1236,0,True,False,False,False,4561,Rodriguez Extension,,Morrisport,10924,478802
1979,1,4,3,0,2989,3230,0,True,True,True,True,495,Patterson Drive,,Morrisport,10924,724496
1978,1,3,1,1,1619,1801,0,False,False,True,True,29552,Jason Place,,Morrisport,10924,434696
1978,1,3,1,1,1623,1943,0,False,False,True,True,1922,Janet Common,,Morrisport,10924,485098
1976,1,2,1,1,1274,1887,0,False,False,True,True,55263,Elizabeth Glen,,Morrisport,10924,287277
1977,1,2,1,1,1264,1891,0,False,False,True,True,6076,Teresa Shoal,,Morrisport,10924,340197
1979,1,3,1,1,1991,2413,0,True,False,True,True,63292,Christopher Locks,,Morrisport,10924,441000
2001,1,2,2,1,2459,3030,0,True,True,True,True,5,Deborah Place,,Morrisport,10924,819003
1986,1,3,2,1,2414,2420,0,True,False,True,True,9850,Jeffrey Road,,Morrisport,10924,598497
1986,1,3,2,1,2411,2423,0,True,False,True,True,53,Jeffrey Road,,Morrisport,10924,502744
1976,2,2,1,1,1130,1122,0,True,False,True,True,56215,Tammy Avenue,,Lake Jack,11579,226801
1975,1,2,1,0,1129,1127,0,True,False,True,True,1719,Tammy Avenue,,Lake Jack,11579,200338
1975,2,3,2,0,1488,1573,0,True,False,True,True,5872,Tammy Avenue,,Lake Jack,11579,315001
1974,1,2,2,0,1470,1782,612,False,False,True,True,812,Regina Springs,,Lake Jack,11579,207902
1978,1,2,2,0,1681,1675,1078,False,False,True,True,9572,Johnson Alley,,Lake Jack,11579,205379
1980,1,2,1,1,985,1052,0,False,False,True,True,788,Montgomery Plains,2195,Lake Jack,11579,216716
1979,1,1,1,1,883,1017,0,False,False,True,True,457,Montgomery Plains,1528,Lake Jack,11579,170096
1977,1,1,1,1,886,1015,0,False,False,True,True,88193,Montgomery Plains,1597,Lake Jack,11579,155613
1977,1,1,1,1,888,1014,0,False,False,True,True,19625,Montgomery Plains,,Lake Jack,10825,182696
1985,2,2,2,0,1173,1179,0,True,False,True,True,508,Cain Valleys,2307,Lake Jack,11579,209161
1980,1,3,1,1,1350,1352,0,True,False,True,True,49730,Logan Springs,3920,Lake Jack,11579,409497
1981,1,2,1,1,1285,1474,0,True,False,True,True,596,Logan Springs,354,Lake Jack,11579,384298
1981,1,2,1,1,1280,1472,0,True,False,True,True,596,Logan Springs,354,Lake Jack,11579,389339
1981,1,2,1,1,1291,1479,0,True,False,True,True,68130,Logan Springs,354,Lake Jack,11579,443518
1979,1,3,1,1,1353,1345,0,True,False,True,True,591,Logan Springs,2783,Lake Jack,11579,327601
1966,1,3,3,0,2120,2611,0,False,False,True,True,7677,Allen Corners,,Lake Jack,11579,408243
1967,1,2,1,1,1540,1899,0,False,False,True,True,5682,Derek Trail,,Lake Jack,11579,491401
1966,1,2,1,1,1560,1918,0,False,False,True,True,9850,Derek Trail,,Lake Jack,11579,321297
1968,1,2,2,0,2160,2632,0,False,False,True,True,92959,Derek Trail,,Lake Jack,11579,491396
1956,1,3,1,1,1302,1484,284,False,True,False,False,28058,Sanders Inlet,,Lake Jack,11579,376737
1999,1,3,2,0,2341,2596,0,True,True,True,True,8173,Johnson Rapids,,Lake Jack,10825,629996
1980,1,4,2,0,1545,1604,0,True,False,True,True,486,Sean Row,,East Amychester,11205,238144
2000,1,4,2,0,1833,1921,0,False,False,True,True,7428,Amanda Glens,,East Amychester,11205,258301
2004,2,3,2,1,2081,2093,0,False,False,True,True,7706,Virginia Estate,,East Amychester,11205,258302
1985,1,6,3,1,2102,2097,0,False,False,True,True,280,Cruz Turnpike,,East Amychester,11205,321302
1987,1,4,4,0,2063,2448,0,True,False,True,True,61341,Cruz Turnpike,,East Amychester,11205,403203
1964,1,3,2,0,1167,1176,0,False,False,True,True,18657,Montes Drive,,East Amychester,11205,207904
1988,1,6,4,0,2501,2601,0,False,False,True,True,8753,Cruz Turnpike,,East Amychester,11205,252000
1984,1,1,1,0,748,748,0,False,False,True,True,471,Amanda Glens,950,East Amychester,11205,88204
1991,2,2,1,1,1019,1018,281,False,False,True,True,2,Wright Estates,970,East Amychester,11205,167579
1990,2,1,1,1,847,843,278,False,False,True,True,2,Wright Estates,3165,East Amychester,11205,173251
1990,2,2,1,1,1024,1021,280,False,False,True,True,2,Wright Estates,897,East Amychester,11205,194044
1986,2,1,1,0,771,772,280,False,False,True,True,2,Wright Estates,2500,East Amychester,11205,139861
1950,1,3,1,1,1614,1969,0,True,True,False,False,7376,Zachary Well,,Lake Jack,11579,503998
1960,1,4,2,0,1318,2258,436,False,True,True,True,352,Willis Park,,Lake Jack,11579,403203
1947,1,3,1,1,1639,2118,266,True,False,True,True,18765,Rodriguez Extension,,Lake Jack,11579,428401
1980,1,3,2,0,1728,2333,0,True,True,True,True,818,Gentry Islands,,East Amychester,11205,317524
1982,1,2,2,0,1438,1442,657,False,False,True,True,626,Yang Forges,,Clarkberg,11084,62996
1999,1,3,2,0,1610,1753,0,False,False,True,True,790,Mcdaniel Stravenue,,East Amychester,11205,293576
1999,1,4,2,0,1246,1253,0,False,False,True,True,4867,Mcdaniel Stravenue,,East Amychester,11205,81325.7
1987,1,2,2,0,902,900,0,False,False,True,True,66685,Gonzalez Spurs,1037,East Amychester,11205,154982
1987,1,2,2,0,905,908,0,False,False,True,True,66685,Gonzalez Spurs,3556,East Amychester,11205,138596
1985,1,2,2,0,1006,1219,0,False,True,True,True,181,Lisa Avenue,,East Amychester,11205,241919
1991,1,3,2,0,1735,2226,0,True,False,True,True,6939,Walker Pass,,East Amychester,11205,283504
2000,1,3,2,0,1809,2242,0,True,True,True,True,972,Bradley Locks,,East Amychester,11205,377998
2013,1,3,3,0,2806,3053,0,True,True,True,True,82960,Parker Gardens,,Lake Jack,10825,1125176
2013,1,3,2,1,1944,2307,0,True,True,True,True,118,Brewer Locks,,Lake Jack,10825,768599
2016,1,3,2,1,2590,2619,0,True,True,True,True,609,Jacqueline Fall,,Lake Jack,10825,1217791
2014,1,3,2,1,1934,2308,0,True,True,True,True,26563,Salas Hollow,,Lake Jack,10825,743400
2004,2,4,2,1,2286,3275,0,True,True,True,True,57651,Alexis Drive,,East Amychester,11205,535497
2004,2,3,2,1,1845,1978,0,True,False,True,True,971,Miranda Alley,,East Amychester,11205,281612
2004,1,3,2,0,1482,1562,0,False,False,True,True,788,Christine Prairie,,East Amychester,11205,327602
2005,1,2,2,0,1811,1818,0,True,False,True,True,737,Valentine Loop,,East Amychester,11205,284133
1986,1,3,2,0,1241,1955,0,False,False,True,True,557,Miller Wells,,Lake Jack,10825,336416
1956,1,2,2,0,1372,1704,0,False,False,False,False,21145,Hardy Inlet,,East Amychester,11205,88201
1963,1,3,1,1,1250,1416,481,False,False,True,True,30576,Laurie Garden,,East Amychester,11205,104578
1962,1,3,1,1,1042,1418,0,False,False,True,True,49,Mahoney Road,,East Amychester,11205,124739
1960,1,3,1,1,1250,1427,399,False,False,True,False,990,Mahoney Road,,East Amychester,11205,200969
1960,1,3,1,1,1516,2124,0,False,False,True,True,893,Deanna Glens,,East Amychester,11205,200342
1963,1,3,1,1,1414,1413,176,False,False,False,False,902,Alvarez Shores,,East Amychester,11205,133558
1962,1,3,1,1,1365,1905,0,False,True,True,True,83568,Watson Rapids,,Lake Jack,10825,692998
2002,1,3,1,1,1725,1935,0,True,True,True,True,69836,Micheal Turnpike,,East Amychester,11205,390596
2002,1,3,2,0,1718,1932,0,True,False,True,True,361,Micheal Turnpike,,East Amychester,11205,366031
1988,1,3,2,0,1770,2067,0,True,False,True,True,918,Lester Stravenue,,East Amychester,11205,283498
1986,1,3,2,0,1444,1455,0,False,False,True,True,79004,Lester Stravenue,,East Amychester,11205,197816
1987,1,3,2,0,1452,1454,0,False,False,True,True,79004,Lester Stravenue,,East Amychester,11205,314996
1986,1,3,2,0,1551,1608,0,False,True,True,True,111,Horne Ports,,East Amychester,11205,346498
1985,1,2,2,0,1233,1233,0,False,True,True,True,2321,Melissa Rest,,East Amychester,11205,176398
1984,1,2,2,0,1231,1225,0,False,False,True,True,3578,Willie Drive,,East Amychester,11205,233100
1991,1,3,2,0,1936,2003,0,True,False,True,True,42201,David Junctions,,East Amychester,11205,239396
2003,1,3,2,0,1574,1954,0,False,False,True,True,784,Troy Road,,East Amychester,11205,325078
2001,1,3,1,1,1723,1959,0,True,False,True,True,7169,Kathleen Prairie,,East Amychester,11205,321304
1999,1,4,3,0,3334,3848,0,True,True,True,True,5872,Stephanie Wall,,Morrisport,10924,692999
2000,1,3,2,0,2551,2766,0,True,True,True,True,8731,Fox Inlet,,Morrisport,10924,784348
1999,1,2,2,0,3582,4165,0,True,True,True,True,38187,Campbell Wall,,Morrisport,10924,1069739
1999,1,5,3,0,3332,3843,0,True,True,True,True,843,Stephanie Wall,,Morrisport,10924,754737
1991,1,4,3,0,2732,2901,0,True,False,True,True,5951,Kevin Wall,,Morrisport,10924,658980
1987,2,3,3,1,2642,2761,0,True,True,True,True,344,Amanda Meadows,,Morrisport,10924,567003
1988,1,3,1,1,1810,1883,0,True,False,True,True,164,Brown Port,,Morrisport,10924,415800
2002,1,3,2,0,1684,1750,0,False,True,True,True,3753,Rogers Lights,,East Amychester,11205,361622
2000,1,4,2,1,2316,2321,0,True,True,True,True,353,Grimes Fields,,East Amychester,11205,438477
1986,1,3,2,0,1478,1761,0,True,True,True,True,43,Michael Parkways,,East Amychester,11205,270904
1987,1,3,2,0,1411,1572,0,True,False,True,True,353,Todd Vista,,East Amychester,11205,207899
2002,1,4,1,1,2321,2322,0,True,True,True,True,5350,Jensen Gardens,,East Amychester,11205,509041
1988,4,4,3,0,2300,2498,0,True,True,True,True,55347,Linda Fords,,East Amychester,11205,361619
1997,1,3,1,1,1794,2144,0,True,True,True,True,9457,Montgomery Brook,,East Amychester,11205,346500
2015,1,4,1,1,1693,1741,0,False,False,True,True,53538,Cain Pine,,East Amychester,11205,378002
2000,1,4,2,0,1884,1881,0,True,False,True,True,6963,Davis Flats,,East Amychester,11205,318783
1999,1,3,2,0,1772,1949,0,True,False,True,True,4992,Guerra Lane,,East Amychester,11205,333900
1995,1,4,2,1,2030,2130,0,True,True,True,True,5661,Amy Skyway,,East Amychester,11205,313736
1989,2,4,2,1,2646,3703,0,True,True,True,True,14523,Gill Run,,East Amychester,11205,380521
1988,1,4,2,0,2368,2876,0,True,True,True,True,65913,Davis Flats,,East Amychester,11205,355319
1986,1,3,2,0,1368,1890,0,True,False,True,True,407,Davidson Rue,,East Amychester,11205,272161
1986,1,3,2,0,1418,1414,0,True,False,True,True,3709,Marshall Villages,,East Amychester,11205,239400
2004,1,3,1,1,2136,2617,0,True,True,True,True,10245,William Tunnel,,East Amychester,11205,683550
2004,1,3,3,1,4606,6117,0,True,True,True,True,63292,Dylan Unions,,Morrisport,10924,1921499
1985,1,3,2,1,2566,3063,0,True,True,True,True,966,Bryan Lodge,,Morrisport,10924,440367
1982,1,3,2,1,2302,2536,0,True,True,True,True,38187,Johnson Walks,,Morrisport,10924,535503
1985,1,3,2,1,2306,2536,0,True,True,True,True,83314,Bryan Lodge,,Morrisport,10924,516603
